FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[00015296];8;7;Darkshade01;Darkshade;;DarkshadeCopseLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;4;1297;69;0;0;13;EncElkFemale,EncGoatWild,EncTroll,TreasCorpseBanditBretonMale,TreasCorpseBanditNordMale,TreasCorpseCommonerArgonianFemale,TreasCorpseCommonerDarkElfFemale,TreasCorpseCommonerRedguardMale,TreasCorpseCommonerWoodElfMale;30;11;9;13
[000138CE];8;7;MorthalMoorsideInn;Moorside Inn;Jonna;MorthalMoorsideInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSTavern;2;350;9;0;0;2;Jonna,Lurbuk;7;0;17;14
[0001528C];8;6;DustmansCairn01;Dustman's Cairn;;DustmansCairnLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;2;2349;138;0;6;37;EncDraugr01MissileHeadF01,LvlDraugrAmbushMelee1HDefenderFemale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerFemale,LvlDraugrAmbushMelee2HHelmetMale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileFemale,LvlDraugrAmbushWarlock,LvlSilverHandAmbush1,LvlSilverHandAmbush2,LvlSilverHandAmbush3,LvlSilverHandAmbush4,LvlSilverHandAmbush5,LvlSilverhandMelee1H,LvlSilverhandMelee2H,LvlSilverhandMissile_HoldPos256,TreasCorpseDraugrFemale,TreasCorpseDraugrMale,TreasCorpseSilverHandNordFemale,TreasCorpseSkeleton;60;10;22;39
[000371DE];8;5;BleakFallsBarrow01;Bleak Falls Temple;;BleakFallsBarrowLocation;BleakFallsBarrowFar;BleakFallsBarrowImagespace01;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;2512;146;0;8;47;dunBleakFallsCorpseBretonThomas,EncDraugr01AmbushMelee1HHeadM01,EncDraugr01AmbushMelee2HHeadM06,EncDraugr01AmbushMelee2HHeadM08,EncDraugr01AmbushMelee2HHeadM09,EncDraugr02AmbushMagicHeadF01,EncDraugr02AmbushMelee2HHeadM01,EncDraugr02MagicHeadM04,EncSkeever,EncTrollFrost,LvlDraugrAmbushMelee1HDefenderFemale,LvlDraugrAmbushMelee1HHelmetMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HHelmetMale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock,LvlDraugrMelee1HFemale,LvlDraugrMelee2HMale,MS13Arvel,MS13BanditCampfire01,MS13BanditCampfire02,MS13BanditCampfire03,MS13FrostbiteSpider,TreasCorpseBanditNordMale,TreasCorpseSkeleton,TreasCorpseSkeletonRigid;71;24;29;44
[00036A72];8;5;MarkarthWizardsQuarters02;Calcelmo's Laboratory;MarkarthWizardFaction;MarkarthWizardsQuarters02Location;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSDungeonCave;2;2498;154;0;4;16;Aicantar,dunMarkarthWizard_Spider,dunMarkarthWizardSecurity_Melee_EvenTonedM,dunMarkarthWizardSecurity_Missile_EvenTonedF,dunMarkarthWizardSecurity_Missile_EvenTonedM,TreasCorpseMarkarthGuard,TreasCorpseSkeleton,TreasCorpseSkeletonRigid;63;11;71;44
[000165A6];8;5;WhiterunUnderforge;The Underforge;;WhiterunUnderforgeInteriorLocation;GreenCaveClose;WhiteRunIntIS;IntDungeonCave;MUSDungeonCave;1;107;28;0;8;0;;9;7;5;2
[00015282];8;5;FortDunstad01;Fort Dunstad;;FortDunstadLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;822;91;0;0;7;EncSkeever;14;2;42;14
[00013856];8;5;ShorsStoneFilnjarsHouse;Filnjar's House;ShorsStoneFilnjarsHouseFaction;ShorsStoneFilnjarsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;3;181;4;0;0;1;Filnjar;6;0;7;9
[000EF324];8;4;FalkreathBarracksJail;Falkreath Jail;GuardFactionFalkreath;FalkreathBarracksJailLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;3;196;13;0;0;1;DA05SindingHuman;5;0;10;16
[000EB440];8;4;DawnstarBarracksJail;Dawnstar Jail;GuardFactionDawnstar;DawnstarBarracksLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreMountain;3;188;7;0;0;0;;4;0;5;14
[0009B238];8;4;BluePalaceWing01;Pelagius Wing;;BluePalaceWingLocation;BleakFallsBarrowMedium;BleakFallsBarrowImagespace01;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;1031;3;0;0;0;;18;1;6;25
[00081DEC];8;4;BrittleShinPass01;Brittleshin Pass;;BrittleshinPassLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;5;1299;46;0;0;8;LvlSkeletonMeleeMixed,LvlWarlockNecroBossMaleElfHaughty,TreasCorpseBeggarNordMaleOld,TreasCorpseSkeleton;24;5;4;5
[0007144C];8;4;FortDunstad04;The Stumbling Sabrecat;;FortDunstadLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;235;10;0;1;1;dunFortDunstadBarkeepCorpse;7;0;10;8
[0005DE24];8;4;HelgenKeep01;Helgen Keep;;HelgenLocation;HelgenKeepSunlightTemplate;HelgenImageSpaceSunlight;IntDungeonFortAcousticSpace;MUSDungeonFort;1;2731;269;0;18;38;LvlAnimalForestPredator,LvlBanditBossCommonerF,LvlBanditMelee1H,LvlBanditMeleeBerserker,LvlBanditMeleeEvenTonedF,LvlBanditMeleeEvenTonedM,LvlBanditMeleeTank,LvlBanditMissile,LvlBanditWizard,MQ101Bear,MQ101CorpseMagePrisoner01,MQ101CorpseSons01,MQ101CorpseSonsPrisoner02,MQ101FrostbiteSpider,MQ101FrostbiteSpiderLarge,MQ101ImperialSoldier01,MQ101ImperialSoldier02,MQ101ImperialSoldier03,MQ101ImperialSoldier04,MQ101ImperialSoldierMelee02,MQ101ImperialSoldierOfficerMale01,MQ101ImperialSoldierOfficerMale02,MQ101StormcloakArcher,MQ101StormcloakArcher02,MQ101StormcloakPrisonerFemale02,MQ101StormcloakPrisonerMale02,MQ101StormcloakPrisonerMaleNord,MQ101StormcloakPrisonerMaleNord02,MQ101Torturer,MQ101TreasCorpseSkeleton,TreasCorpseSkeletonRigid;89;43;27;23
[000597D4];8;4;CidhnaMine02;Markarth Ruins;;MarkarthRuinsLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonCave;3;1210;44;0;1;5;LvlDwarvenSphere,LvlDwarvenSphereAmbush,LvlFrostbiteSpiderSnowNoGiant,MS02Kaie;28;7;7;3
[00016BDC];8;4;RiftenBlackBriarMeadery;Black-Briar Meadery;RiftenBlackBriarMeaderyFaction;RiftenBlackBriarMeaderyLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomStoneMediumAcousticSpace;MUSExploreForestPine;1;615;15;0;0;1;Indaryn;12;2;25;46
[00013978];8;4;KarthwastenFennsGulchMine;Fenn's Gulch Mine;;KarthwastenFennsGulchMineLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonFort;1;243;3;0;0;0;;8;4;6;17
[00065AB6];8;3;CrackedTuskKeep02;Cracked Tusk Vaults;;CrackedTuskKeepLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;557;38;0;0;0;;7;2;2;29
[0001D09A];8;3;Ragnvald03;Ragnvald Canal;;RagnvaldLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;926;38;0;0;8;dunRagnTorsten,LvlDraugrAmbushWarlock,LvlDraugrMelee2HMale,LvlDraugrWarlockMale,TreasCorpseDraugrMale;21;13;4;23
[00016BD2];8;3;RiftenMistveilKeep;Mistveil Keep;RiftenMistveilKeepFaction;RiftenMistveilKeepLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomStoneMediumAcousticSpace;MUSCastle;1;733;79;0;1;6;Anuriel,Harrald,Laila,Saerlund,Unmid,Wylandriah;13;0;28;18
[00016786];8;3;WindhelmHalloftheDead;Hall of the Dead;WindhelmHallOfTheDeadFaction;WindhelmHouseOfTheDeadLocation;WindhelmLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;334;42;0;41;3;DBRecurringTarget9Windhelm,Helgird,MS11SusannaDeadB;28;3;4;43
[0001526E];8;3;GlenmorilCoven01;Glenmoril Coven;;GlenmorilCovenLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;2;1022;70;0;19;21;C04GlenmorilWitch,C04GlenmorilWitchHeadless,DA05Lucerne,EncGoatWild,LvlHagravenCompanion,LvlWitchAny,LvlWitchFire,LvlWitchIce,LvlWitchStorm;29;9;2;7
[0001520A];8;3;SleepingTreeCamp01;Sleeping Tree Cave;;SleepingTreeCampLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;1;129;22;0;0;2;dunSleepingTreeCampBanditCorpse,LvlGiant;6;3;1;1
[000139D2];8;3;KarthwastenEnmonsHouse;Enmon's House;KarthwastenEnmonsHouseFaction;KarthwastenEnmonsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;1;204;2;0;0;2;Enmon,Mena;5;0;6;8
[000F39C4];8;2;XTestGrantInt4;Magic Visuals Test Hall;;;;TestGrantIntIS;;;5;189;1;0;0;0;;1;0;0;0
[000A9194];8;2;RebelsCairn01;Rebel's Cairn;;RebelsCairnLocation;BleakFallsBarrowMedium;CaveImageSpace;IntDungeonCave;MUSDungeonCave;1;1090;41;0;4;6;dunRebelsCairnAdventurer,dunRebelsCairnLvlDraugrBossRedEagle,dunSummonedSkeleton01Missile;15;8;4;3
[0005015C];8;2;LargashburBasement;Largashbur Cellar;TownLargashburFaction;LargashburLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreForestPine;1;191;1;0;0;0;;5;0;5;17
[00035604];8;2;IronbindBarrow01;Ironbind Barrow;;IronbindBarrowLocation;DefaultLightingTemplate;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;2;1188;85;0;0;18;dunLabyrinthianSkeletonMage,EncFrostbiteSpiderGiant,EncSkeever,EncSkeleton01Missile,LvlDraugrAmbushBossMale,LvlDraugrAmbushMelee1HDefenderFemale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerFemale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlockFemale,LvlFrostbiteSpiderNoGiant;38;13;8;7
[00033D68];8;2;Valthume01;Valthume;;ValthumeLocation;DraugrPriestMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;6;2047;90;0;7;22;dunValthumeHevnoraak,dunValthumeHevnoraakGhost,EncFrostbiteSpider,EncSkeever,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMissileMale,LvlDraugrMelee2HMale,LvlDraugrWarlockMale,LvlFrostbiteSpiderNoGiant,TreasCorpseDraugrMale,TreasCorpseSkeleton;51;6;28;51
[0001677C];8;2;WindhelmPalaceoftheKings;Palace of the Kings;WindhelmPalace;WindhelmPalaceOfTheKingsLocation;WindhelmInteriorTemplate;DefaultImageSpaceDungeon;IntRoomStoneLargeAcousticSpace;MUSCastle;1;592;56;0;0;6;CaptainLonelyGale,Galmar,Jorleif,Sifnar,Ulfric,Wuunferth;21;1;17;14
[00016204];8;2;ChillfurrowFarm;Chillfurrow Farm;Wilmuth;ChillfurrowFarmInteriorLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;1;233;1;0;0;1;Wilmuth;10;0;8;16
[00015200];8;2;TrevasWatch01;Treva's Watch;;TrevasWatchLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;2;1359;86;0;0;16;LvlBanditBoss,LvlBanditMelee1H,LvlBanditMeleeBerserker,LvlBanditMeleeCommonerFAggro1024,LvlBanditMeleeTank,LvlBanditMissileCommonerMAggro1024,LvlBanditMissileGuard,LvlBanditMissileHoldPosition256,LvlBanditWizard,LvlBanditWizardCommonerMAggro1024,LvlBanditWizardHoldPosition256;42;2;20;69
[000B6BE6];8;1;EmbershardMine01;Embershard Mine;;EmbershardLocation;MineTemplateMedium;DefaultImageSpaceDungeon;IntDungeonMine01;MUSDungeonCave;1;1128;93;0;2;8;LvlBanditMelee1H,LvlBanditMeleeBerserker,LvlBanditMeleeCommonerM,LvlBanditMeleeEvenTonedM,LvlBanditMeleeNordM,LvlBanditMissileHoldPos256LinkRef;39;13;25;37
[000A95D6];8;1;MolagBalVoiceCell;Mehrunes Dagon Voice Cell;;;;DefaultImageSpaceDungeon;;;1;9;0;0;0;1;DA10MolagBalVoice;0;0;0;0
[0009AA4A];8;1;NightcallerTemple01;Nightcaller Temple;;NightcallerTempleLocation;NightCallerTemplate;NightCallerTemplePurpleImageSpace;IntDungeonFortAcousticSpace;MUSDungeonFort;4;3569;234;0;17;55;DA16LvlBanditMeleeOrcMAmbush,DA16LvlBanditMeleeOrcMDream,DA16LvlVaerminaDevoteeAmbushFemaleCon,DA16LvlVaerminaDevoteeAmbushMaleSly,DA16LvlVaerminaDevoteeAmbushMaleWarlock,DA16LvlVaerminaDevoteeBarrier,DA16LvlVaerminaDevoteeDreamMaleCon,DA16LvlVaerminaDevoteeDreamMaleSly,DA16LvlVaerminaDevoteeDreamMaleWarlock,EncSkeeverAggroRadius1024,Thorek,Thorek_Ambush,VerenDuleri,VerenDuleri_Ambush;75;8;95;68
[0006C3B6];8;1;AAADeleteWhenDoneTestJeremy;TestTony;;;DefaultLightingTemplate;SolitudeInteriorIS;;;1;29;3;0;0;3;AADeleteWhenDoneTestJeremyBig,AADeleteWhenDoneTestJeremyRegular,AADeleteWhenDoneTestJeremySmall;7;0;3;0
[000152BE];8;1;Avanchnzel01;Avanchnzel;;AvanchnzelLocation;DwarvenLightingFarSkyhole;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeon;2;1770;82;0;2;23;Breya,Drennen,FromDeepestFathomsVision,LvlDwarvenSphere,LvlDwarvenSphereAmbush,LvlDwarvenSpider,MS04VisionDwarvenSphere,TreasCorpseDwarvenSphere,TreasCorpseSkeleton,WatchesTheRoots;38;20;18;9
[000151F6];8;1;WolfskullCave01;Wolfskull Cave;;WolfskullCaveLocation;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;3;734;31;0;0;10;LvlBanditMeleeAny,LvlBanditMissile,LvlDraugrMelee2HBerserkerFemale,LvlDraugrWarlockMale,LvlSkeletonMeleeMixed,LvlWarlockNecroBoss,LvlWarlockNecromancer;14;6;1;4
[00013A86];8;1;DawnstarMortarandPestle;The Mortar and Pestle;Frida;DawnstarMortarAndPestleLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;227;5;0;1;1;Frida;5;0;5;10
[0001382E];8;1;ShorsStoneRedbellyMine;Redbelly Mine;;ShorsStoneRedbellyMineLocation;CidhnaMine_LightingTemplate;DefaultImageSpace;IntDungeonMineLarge01;MUSDungeonCave;1;309;10;0;0;6;LvlFrostbiteSpiderNoGiant;6;3;9;7
[0001AB60];8;0;FortSungard02;Fort Sungard Tower;;FortSungardLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;309;16;0;0;0;;12;2;2;10
[00019454];8;0;SolitudeCastleDourEmperorsTower;Castle Dour, Emperor's Tower;;SolitudeCastleDourEmperorsTowerLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntRoomStoneMediumAcousticSpace;MUSCastle;1;969;22;0;7;7;DB09LvlPenitusOculatusMelee1H,DB09Noble1,DB09Noble2,DB09Noble3,Gianna,TitusMedeIIDecoy;34;0;23;41
[000161F0];8;0;MixwaterMillWorkersHouse;Worker's House;;MixwaterMillWorkersHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;1;137;2;0;0;0;;1;0;5;7
[000152B4];8;0;OLDBluePalaceWing01;Pelagius Wing;;BluePalaceWingLocation;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSCastle;4;1299;27;0;1;7;dunbwpSkeever,EncSabreCat,EncSlaughterfish,TreasCorpseCommonerArgonianMale,TreasCorpseCommonerNordMale,TreasCorpseCommonerOrcMale;37;0;29;5
[00013A7C];8;0;DragonBridgeFourShieldsTavern;Four Shields Tavern;DragonBridgeFourShieldsInnFaction;DragonBridgeFourShieldsTavernLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;MUSTavern;2;341;9;0;0;1;Faida;7;1;13;19
[000F7631];7;9;XTestGrantInt5;Magic Visuals Test Hall;;;;LoadScreenIS;;;0;7;0;0;1;0;;3;0;0;0
[00053081];7;9;RiftenBlacksmith;The Scorched Hammer;RiftenTheScorchedHammerFaction;RiftenBlacksmithLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;333;11;0;0;2;Asbjorn,Balimund;12;0;11;17
[000529DD];7;9;FortGreenwall03;Fort Greenwall Captain's Quarters;;FortGreenwallLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;253;18;0;0;0;;10;0;5;6
[0003538D];7;9;BonechillPassage01;Bonechill Passage;;BonechillPassageLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;1;398;17;0;1;7;EncGoatDomestic,EncIceWraithAmbush,LvlAnimalMountainSnowPredator,TreasCorpseBanditOrcMale,TreasCorpseSkeleton;11;6;1;1
[00013A71];7;9;FalkreathHouseofArkay;Hall of the Dead;FalkreathHouseofArkayFaction;FalkreathHouseofArkayLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;135;3;0;1;2;Kust,Runil;6;0;8;6
[000138E1];7;9;MorthalAlvasHouse;Alva's House;MS14AlvaAndHroggar;MorthalAlvaAndHroggarsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;122;6;0;0;2;Alva,Hroggar;4;0;6;11
[001037E7];7;8;WIDeadBodyCleanupCell;;;HoldingCell;;DefaultImageSpaceDungeon;;;1;13;3;0;0;1;MQ201FakeMalborn;0;0;0;2
[0005C483];7;8;FortGreenwall04;Greenwall Cave;;FortGreenwallLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;289;9;0;0;1;TreasCorpseCWImperialMale;12;9;0;1
[00047817];7;8;SkyboundPass01;Skybound Watch Pass;;SkyboundWatchLocation;BleakFallsBarrowMedium;GreywaterGorgeIS;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;638;28;0;0;6;EncFrostbiteSpiderSnowGiant,LvlBanditMelee1H,LvlBanditMeleeBerserker,LvlBanditMeleeTank,LvlBanditMissile;24;9;5;15
[00022F53];7;8;Forelhost02;Forelhost Crypt;;ForelhostLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;1;1607;140;0;2;41;dunForelhostLvlGhostTankMale,dunForelhostLvlGhostWizardFemale,EncFrostbiteSpiderLarge,EncSkeeverAggroRadius1024,LvlDraugrAmbushBossMale,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HHelmetMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileFemale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock,LvlDraugrMelee2HMale,TreasCorpseBanditBretonMale,TreasCorpseDraugrFemale,TreasCorpseDraugrMale;53;7;26;79
[00016DF7];7;8;MarkarthShrineofTalos;Shrine of Talos;;MarkarthShrineofTalosLocation;MarkarthLightingClose;MarkarthTempleImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;156;9;0;1;1;EltrysDead;8;0;9;0
[00016A0F];7;8;SolitudeRadiantRaiment;Radiant Raiment;SolitudeRadiantRaimentsFaction;SolitudeRadiantRaimentsLocation;SolitudeInteriorShops;SolitudeInterior_Liz;IntRoomStoneMediumAcousticSpace;MUSTownTest;1;613;9;0;0;2;Endarie,Taarie;17;0;15;19
[0001529F];7;8;DarklightTower01;Darklight Tower;;DarklightTowerLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;1056;39;0;5;12;dunDarklight_LvlWitchAny,dunDarklightDeadWitch,dunDarklightIllia,EncHagraven,LvlHagravenCompanion,TreasCorpseSkeleton;34;2;13;18
[00013A67];7;8;HelgenHomestead;Helgen Homestead;;HelgenLocation;;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreForestPine;1;17;3;0;0;0;;2;0;3;0
[0001380F];7;8;WinterholdCollegeHallofCountenance;Hall of Countenance;;WinterholdCollegeDormitoryLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneLargeAcousticSpace;_NONE;1;713;32;0;4;5;ColetteMarence,DrevisNeloren,Faralda,PhinisGestor,SergiusTurrianus;11;3;24;72
[00016A05];7;7;SolitudeJalasHouse;Jala's House;SolitudeJalasHouseFaction;SolitudeJalasHouseLocation;SolitudeInteriors;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;1;329;5;0;0;2;Ahtar,Jala;8;0;4;23
[00015295];7;7;DeadCroneRock01;Dead Crone Rock;;DeadCroneRockLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;437;35;0;0;3;LvlForswornMeleeBerserker,LvlForswornMissile,LvlForswornShaman;16;2;6;7
[00015231];7;7;PinemoonCave01;Pinemoon Cave;;PinemoonCaveLocation;IceCaveMedium;IceMineImagespace;IntDungeonCave;MUSDungeonCave;1;683;48;0;0;6;EncWolf,LvlVampire,LvlVampireBoss,TreasCorpseCommonerNordMale;18;9;7;9
[00013A5D];7;7;NightgateInn;Nightgate Inn;Hadring;NightgateInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSTavern;3;319;11;0;0;2;Fultheim,Hadring;8;0;11;15
[000138CD];7;7;MorthalGuardhouse;Guardhouse;IsGuardFaction;MorthalGuardhouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;1;150;5;0;0;1;Benor;5;0;7;5
[0005B91B];7;6;TwilightSepulcher01;Twilight Sepulcher;;TwilightSepulcherLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;3;1788;104;0;4;10;Gallus,LvlNightingaleMissile,TG09TreasCorpseNystrom,TreasCorpseBanditDarkElfMale;65;4;18;14
[000165AF];7;6;WhiterunHouseBattleBorn;House of Clan Battle-Born;WhiterunHouseBattleBornFaction;WhiterunHouseofClanBattleBornLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;MUSTownTest;1;718;12;0;0;6;AlfhildBattleBorn,BergritteBattleBorn,IdolafBattleBorn,JonBattleBorn,LarsBattleBorn,OlfridBattleBorn;15;0;29;39
[00015227];7;6;ReachcliffCave01;Reachcliff Cave;;ReachcliffCaveLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;2;1403;131;0;4;14;DA11Nimphaneth,DA11Sanyon,DA11VoiceofNamira,LvlDraugrAmbushMelee1HMale,LvlDraugrBossMale,LvlDraugrMelee2HBerserkerMale,LvlDraugrMelee2HMale,LvlDraugrMissileMale,LvlDraugrWarlockMale;39;8;15;31
[0001321F];7;6;XTestGrantInt;Magic Visuals Test Hall;;;;TestGrantIntIS;;;5;344;6;0;2;0;;30;0;5;8
[0005D01D];7;5;WinterholdTheFrozenHearthCellar;The Frozen Hearth Cellar;WinterholdFrozenHearthFaction;WinterholdTheFrozenHearthLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSTavern;1;207;9;0;2;0;;5;0;4;19
[000371DD];7;5;BleakFallsBarrow02;Bleak Falls Sanctum;;BleakFallsBarrowLocation;BleakFallsBarrowFar;BleakFallsBarrowImagespace01;IntDungeonCaveEpicAcousticSpace;MUSDungeon;3;1290;47;0;2;5;LvlDraugrAmbushBossMale,LvlDraugrAmbushMelee1HHelmetMale,LvlDraugrMelee2HMale,LvlDraugrMeleeHelmet2HMale,LvlDraugrMissileMaleHoldPosition256;29;22;6;4
[00025195];7;5;SightlessPit03;Abandoned Cave;;SightlessPitLocation;IceCaveClose;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;248;6;0;0;0;;8;3;0;0
[00016EA1];7;5;BloodletThrone01;Bloodlet Throne;;BloodletThroneLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;1799;76;0;0;21;dunBloodletThrone_LvlWolf,dunBloodletThroneSceneVampire,dunBloodletThroneVampireBoss,EncWolf,LvlVampire,LvlVampireThrallMelee1H,LvlVampireThrallMissile,LvlWolf,TreasCorpseBanditNordMale,TreasCorpseBanditOrcMale,TreasCorpseBanditRedguardFemale,TreasCorpseCommonerBretonFemale,TreasCorpseCommonerKhajiitFemale,TreasCorpseSkeletonRigid;40;4;16;23
[00015281];7;5;JaphetsFolly01;Sea Cave;;JaphetsFollyLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;1;533;15;0;0;4;dunJaphetslvlBanditMeleeAny,LvlMudcrab;9;9;0;15
[0007C98B];7;4;ThalmorEmbassy01;Thalmor Embassy;;ThalmorEmbassyLocation;SolitudeInteriorShops;SolitudeInteriorLgIS;IntRoomStoneMediumAcousticSpace;MUSDungeonFort;4;1582;60;0;7;10;Brelas,Elenwen,Malborn,MQ201PartyGuard,MQ201ThalmorGuardCanBeFooled,MQ201ThalmorMageCanBeFooled,Razelan,Tsavani;32;4;36;51
[00052FEB];7;4;Kagrenzel01;Kagrenzel;;KagrenzelLocation;FalmerTemplateFar;FalmerImageSpaceSuperFar01;IntDungeonDwemerMedium;MUSDungeon;3;1017;52;0;6;8;LvlFalmerAmbushMelee,LvlFalmerBoss,LvlFalmerMissile,TreasCorpseBanditBretonMale,TreasCorpseBanditNordFemale;33;42;4;4
