FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[020F9689];7;7;CYRGroBarshnugFarm01;Gro-Barshnug Farm;CYRGroBarshnugFarmFaction;CYRGroBarshnugFarmLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;;;1;258;11;0;0;8;CYRBarshnugtheElder,CYRBarshnugtheEnforcer,CYRBarshnugtheHeir,CYRBarshnugtheMeek,CYRBarshnugtheSower,CYRBarshnugtheTaskmaster,CYRBarshnugtheWinterborn,CYRUrshagraKaturz;9;0;10;12
[020E0049];7;7;CYRDunbarrowcove;;;CYRAnvilCountyLocation;CYRCaveLimestoneMediumDark;;IntDungeonCaveEpicAcousticSpace;CYRMUSExploreCoast;0;714;8;0;0;0;;14;5;15;4
[020D79E9];7;7;CYRKvatchTheRightfulRemedy;The Rightful Remedy;CYRKvatchTheRightfulRemedyFaction;CYRKvatchTheRightfulRemedyLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;2;506;5;0;0;1;CYRGildin;27;0;10;14
[0208B535];7;7;CYRRiversideShackBasement;Riverside Shack Basement;;CYRRiversideShackLocation;WaterCaveTemplate;WetInteriorImageSpace;IntRoomStoneMediumAcousticSpace;CYRMUSDungeon;1;100;2;0;0;7;CYRdunPOIGavros,CYRLvlMudcrab;2;0;0;3
[020FA93F];7;6;CYRBravilInterior07;Nelyn Arilvis' House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F673B];7;6;CYRTombOfUlnacHie02;Cave;;;CYRCaveLimestoneCloseDark;CaveImageSpace;;;1;515;2;0;0;0;;3;0;0;36
[020ED523];7;6;CYRMongrelsToothCave02;Mongrel's Tooth Cave Sanctum;;CYRMongrelsToothCave;CYRCaveLimestoneMediumDark;CYRISCyrodiilOvercastRainDAY_HL;;CYRMUSDungeonCave;3;126;3;0;0;0;;4;0;3;1
[020D79DF];7;6;CYRKvatchBigBoronsHouse;Big Boron's House;CYRKvatchBigBoronsHouseFaction;CYRKvatchBigBoronsHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;315;14;0;0;1;CYRBigBoron;3;1;4;13
[02083A83];7;6;CYRPellsGateInterior05;Rosori Household;;CYRPellsGateInterior05Location;FarmLightingTemplate;FarmInteriorIS;;CYRMUSTown;1;156;1;0;0;0;;4;0;4;13
[020FA935];7;5;CYRBravilInterior28;;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D8781];7;5;CYRBelletorFolly;Belletor's Folly;;;CYRCaveLimestoneCloseDark;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;0;254;9;0;0;0;;14;0;4;11
[020D79D5];7;5;CYRKvatchMelinaCrelussShack;Melina Crelus's Shack;CYRKvatchMelinaCrelussShackFaction;CYRKvatchMelinaCrelussShackLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;121;23;0;0;1;CYRMelinaCrelus;4;0;6;6
[02083A79];7;5;CYRWeyeWarehouseAux;Auxiliary Warehouse;;CYRWeyeInteriorLocation10;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;134;0;0;0;0;;1;0;0;17
[0206ADFD];7;5;CYRFrostfireGlade01;Frostfire Cave Tunnels;;CYRFrostfireGladeLocation;EastEmpireCaveFar;WetInteriorImageSpace;IntDungeonCave;CYRMUSDungeonCave;1;2308;54;0;1;17;BSKEncRat,CYRDunFrostfireGladeSteward,CYRLvlBearAll,CYRLvlWolf,CYRTreasCorpseCommonerImperialMale,CYRTreasCorpseCommonerRedguardFemale,CYRTreasCorpseHunterImperialMColovian,EncIceWraith,EncIceWraithAmbush;38;31;9;20
[0206A7BD];7;5;CYRSerpentsTrail01;Serpent's Trail;;CYRSerpentsTrailLocation;CYRSerpentsTemplate;ISSkyrimStormSnowNIGHT;IntDungeonCave;CYRMUSDungeonCave;3;3730;142;0;5;34;BSKEncRat,CYRdunSerpentsLvlSmugglerBoss,CYREncDeer,CYREncFox,CYREncFoxGray,CYREncRabbit,CYRHarranIronHeart,CYRLvlGoblinBossMelee,CYRLvlGoblinMelee,CYRLvlGoblinMissile,CYRLvlSmugglerMeleeAny,CYRLvlSmugglerMeleeBerserker,CYRLvlSmugglerMeleeTank,CYRLvlSmugglerMissile,CYRLvlSmugglerWizard,CYRTreasCorpseHunterImperialMColovian,CYRTreasCorpseSkeleton,TreasCorpseDwarvenSpider;79;4;34;65
[02083A6F];7;4;CYRBrinaCrossInterior06;;;CYRBrinaCrossInteriorLocation06;WhiteRunIntMedLightingTemplate;;;;1;169;1;0;0;0;;7;0;5;12
[0207596F];7;4;CYRNorthfringeSanctum05;Northfringe Desolation;;;BleakFallsBarrowMedium;;IntDungeonCatacombsAcousticSpace;CYRMUSDungeonCave;1;1777;17;0;0;3;LvlDraugrAmbushMelee1HMale,LvlDraugrMissileGuardMale;105;5;2;6
[02064C4B];7;4;CYRGreenwoodMeadery;Greenwood Meadery;CYRTownGreenwoodFaction;CYRGreenwoodMeaderyLocation;WindhelmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSExploreGreatForest;1;376;2;0;0;1;CYRAmielFamalius;7;0;4;6
[020020FF];7;4;CYRBrumaSynodConclave;Bruma Synod Conclave;CYRSynodFaction;CYRBrumaSynodConclaveLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTown;1;587;29;0;6;2;CYRCadiusVenucius,CYRFrostcragMS01BossZombie;10;0;15;36
[020E74ED];7;3;CYRNibenayValleyFisherShack;Fisherman's Shack;;;;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSExploreCoast;0;4;1;0;0;0;;0;0;0;0
[020CC611];7;3;CYRCloudTopLookout;Cloud Top Lookout;;;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSExploreMountain;0;32;1;0;0;0;;0;0;0;0
[020020F5];7;3;CYRBrumaRenodsHouse;Renod's House;CYRBrumaRenodsHouseFaction;CYRBrumaRenodsHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;190;3;0;0;0;;12;0;12;13
[00000025];7;3;NavMeshGenCell;;;;;;;;0;0;0;0;0;0;;0;0;0;0
[020F376B];7;2;CYRNagastaniCarasel;Nagastani Caracel;;;;;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1574;1;0;0;0;;37;0;6;9
[02079E7F];7;2;CyrSilvertoothCaveV201;Silver Tooth Cave;;CYRSilvertoothCaveLocation;;YngolImagespace;IntDungeonCaveIce01;CYRMUSDungeonCave;1;994;44;0;0;15;CYREncDeer,CYRLvlGoblinMelee,CYRLvlGoblinMeleeGuard,CYRLvlGoblinMeleeHoldPosition256,CYRLvlGoblinMissile,CYRLvlGoblinMissileHoldPosition256;29;5;3;8
[02002D07];7;2;CYRBrumaHaraldBurdssonsHouse;Harald Burdsson's House;CYRBrumaHaraldBurdssonsHouseFaction;CYRBrumaHaraldBurdssonsHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;173;10;0;0;1;CYRHaraldBurdsson;6;0;5;9
[020F0FED];7;1;CYRNagastaniCeysel;Nagastani Ceysel;;;;;IntDungeonCaveEpicAcousticSpace;MUSDungeon;0;1757;2;0;0;0;;19;0;0;6
[020A9ED1];7;1;CYRSilorn02;Silorn Sedorseli;;CYRSilornLocation;CYRAyleidLightingFarWater;DefaultImageSpaceDungeon;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;2;848;86;0;0;21;CYRdunAyleidSkeleton04Melee1H,CYREncBandit01Melee1HImperialM,CYREncBandit01Melee2HOrcM,CYREncBandit02Boss2HNordM,CYRLvlAyleidUndeadBow,CYRLvlAyleidUndeadMagic,CYRLvlAyleidUndeadMelee1H,CYRLvlAyleidUndeadMelee2H,CYRLvlBanditMissile,CYRTreasCorpseBanditImperialFemale;60;5;0;34
[0206CDDD];7;1;CYRCloudRulerTemple;Cloud Ruler Temple Great Hall;;CYRCloudRulerLocation;WhiteRunIntMedLightingTemplate;IceImagespace;IntRoomWoodLargeAcousticSpace;CYRMUSLocationCloudRuler;1;205;14;0;8;3;CYRAlinaGhostCRT,CYRCorvonGhostCRT,CYRLvlSkeletonDeadBladesMember;8;0;2;0
[0206765D];7;1;CYRBrumaAnanrilsHouse;Ananril's House;CYRBrumaAnanrilsHouseFaction;CYRBrumaAnanrilHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;128;3;0;0;1;CYRAnanril;3;0;3;7
[020DA94B];7;0;CYRFortGriefDUPLICATE002;Fort Grief;;;;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;0;1109;19;0;0;0;;62;0;35;79
[0206C40F];7;0;CYRBrumaCastleGreatHall;Castle Bruma Great Hall;CYRBrumaCastleFaction;CYRBrumaCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneLargeAcousticSpace;CYRMUSTown;1;894;131;0;0;0;;23;0;37;2
[02067653];7;0;CYRAleswellCrextusResidence;Crextus Residence;CYRAleswellCrextusResidenceFaction;CYRAleswellCrextusResidenceLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;85;4;0;0;2;CYRCessiusCrextus,CYRSilvioCrextus;3;0;5;6
[020DAE54];6;9;CYRWatersEdgeInterior05;Lady Brenna's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;2;158;11;0;0;0;;6;0;10;5
[020D36CC];6;9;CYRBlueRiverDummyCell;Ayleid Test Cell;;;;;;;0;6;2;0;0;0;;0;0;0;0
[020FA952];6;8;CYRBravilInterior24A;Lanelie and Eletlia's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79F2];6;8;CYRAnvilCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[02000D9E];6;8;CYRTestingArmor;Cyrodiil Armor Warehouse;;;;;;;0;119;1;0;0;0;;1;0;1;1
[020FA948];6;7;CYRBreakNeckCave02;Breakneck Cave;;;GreenCaveSuperFarDark;DefaultImageSpaceDungeon;IntDungeonCave;;0;1500;42;0;0;4;CYREncSlaughterfish,CYRTreasCorpseSkeleton;42;0;4;11
[020F9688];6;7;CYRGonterFarm;Gonter Farm;CYRGonterFarmFaction;CYRGonterFarmLocation;;;IntRoomStoneMediumAcousticSpace;;1;125;2;0;3;3;CYRAravGonter,CYRCoraciaGonter,CYRMorinGonter;5;0;6;4
[020F6744];6;7;CYRShatteredMine;Shattered Mine;;;BleakFallsBarrowFar;CYRUnmarkedCaveImagespace;;;1;517;18;0;1;10;CYREncDeer,CYRLvlGoblinBossMagicBlueScalp,CYRLvlGoblinMeleeBlueScalp,CYRLvlGoblinMissileBlueScalp,CYRLvlGoblinMissileHoldPosition256,CYRTreasCorpseSkeletonRigid;20;2;12;3
[020ECFB4];6;7;CYRKvatchSilverEyessBasement;Silver-Eye's Basement;CYRKvatchSilverEyessHouseFaction;CYRKvatchSilverEyessHouseLocation;WhiteRunIntMedLightingTemplate;;IntRoomStoneMediumAcousticSpace;CYRMUSTown;2;135;1;0;0;0;;11;0;2;7
[020D79E8];6;7;CYRKvatchAuricAttire;Auric Attire;CYRKvatchAuricAttireFaction;CYRKvatchAuricAttireLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;227;4;0;0;1;CYROlgaJonov;10;0;7;5
[020FA93E];6;6;CYRBravilInterior08;Calcinators and Cauldrons;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F673A];6;6;CYRTombOfUlnacHie03;Ancient Colovian tomb;;;CYRUnderpallTemplate;CaveImageSpace;;;1;833;9;0;2;2;CYRAssiriDaro,CYRChanterZero;23;0;3;119
[020ED522];6;6;CYRMongrelsToothCave01;Mongrel's Tooth Cave;;CYRMongrelsToothCave;CYRCaveLimestoneMediumDark;CYRISCyrodiilOvercastRainDAY_HL;;CYRMUSDungeonCave;76;958;14;0;0;1;CYRTreasCorpseBanditRedguardFemale;12;6;15;8
[020D79DE];6;6;CYRKvatchAldmeriJusticiaryHall;Aldmeri Dominion Justiciary Hall;;CYRKvatchAldmeriJusticiaryLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;;;1;818;5;0;0;0;;47;0;43;10
[02083A82];6;6;CYRWeyeMessalaFarm;Messala Farm;;CYRWeyeInteriorLocation01;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;150;1;0;0;0;;4;0;5;8
[02072656];6;6;CYRVilverin;Vilverin;;CYRVilverinLocation;CYRAyleidIntTemplate;CYRAyleidImagespace01;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;0;89;2;0;0;0;;0;0;0;0
[0206D25A];6;6;CYRGautierreManor;Gautierre Manor;CYRSimundGautierre;CYRUglyLoveHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSExploreMountain;1;429;19;0;1;1;CYRBrumaMS05GautierreManorGuard02;8;0;10;10
[020FA934];6;5;CYRBravilInterior31;Morag gro-Dunnah's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;4;2;0;0;0;;0;0;0;0
[020D8780];6;5;CYRBelletorFollyMine;Belletor's Folly Mines;;;CYRCaveLimestoneCloseDark;DefaultImageSpaceDungeon;IntDungeonMine01;CYRMUSDungeon;0;560;23;0;0;1;CYRTreasCorpseSkeleton;27;0;23;22
[020D79D4];6;5;CYRKvatchEdinaPindersShack;Edina Pinder's Shack;CYRKvatchEdinaPindersShackFaction;CYRKvatchEdinaPindersShackLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;141;3;0;0;1;CYREdinaPinder;4;0;5;8
[0206A7BC];6;5;CYRSerpentsTrail02;Old Checkpoint;;CYRSerpentsTrailLocation;IceCaveClose;IceImagespace;IntDungeonFortAcousticSpace;CYRMUSDungeonCave;1;168;1;0;0;0;;2;1;2;7
[02068C64];6;5;CYRLighthouseGoldCoast;Lighthouse;;;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;1;236;2;0;0;2;CYRLvlBanditMelee1H,CYRLvlBanditWizard;3;0;3;31
[020020A4];6;5;CYRBrumaShack03;Empty Shack;CYRBrumaShackResidentsFaction;CYRBrumaShack03Location;RiftenRatwayClose;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;42;2;0;0;0;;1;0;2;2
[01602454];6;5;BSKWarehouseCrafting;Warehouse Crafting;;;DefaultLightingTemplate;DefaultImageSpace;;;0;9;0;0;0;0;;0;0;0;1
[020DC39E];6;4;CYRCeyatatar;Ceyatatar;;;GreenCaveMedium;DefaultImageSpaceDungeon;IntRoomStoneMediumAcousticSpace;CYRMUSDungeonAyleid;1;378;3;0;0;17;CYREncBandit03Melee1HDarkElfM,CYREncRat,CYREncWolf_Indoor,CYRLvlGoblinMelee,CYRLvlGoblinMeleeAggro1024,CYRLvlTroll,CYRLvlWolf;15;3;1;5
[02083A6E];6;4;CYRBrinaCrossInterior07;;;CYRBrinaCrossInteriorLocation07;;;;;0;0;0;0;0;0;;0;0;0;0
[0207596E];6;4;CYRNorthfringeSanctum02;Northfringe Sanctum;;CYRNorthfringeSanctumLocation;DraugrPriestMedium;CYRSedorImageSpace;IntDungeonCatacombsAcousticSpace;CYRMUSDungeonCave;5;3630;104;0;0;41;CYREncRat,EncDraugr01Melee2HHeadM02,EncDraugr03Melee1HHeadM01,LvlDraugrAmbushMelee1HDefenderFemale,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerFemale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMelee2HHelmetMale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock,LvlDraugrMelee1HMale,LvlDraugrMeleeAllMale,LvlDraugrMissileFemale,LvlDraugrMissileGuardMale,LvlDraugrWarlockFemale,LvlDraugrWarlockMale,TreasCorpseSkeleton;92;24;32;118
[020CC610];6;3;CYRCloudTopLookoutBasement;Cloud Top Lookout Basement;;;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSExploreMountain;0;9;0;0;0;0;;0;0;0;0
[020F376A];6;2;CYRNagastaniAgeasel;Nagastani Ageasel;;;;;IntDungeonCaveEpicAcousticSpace;MUSDungeon;1;1596;15;0;0;0;;25;3;0;5
[020DAED6];6;2;CYRMingoCave;Mingo Cave;;;MineTemplateFar;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;0;394;12;0;0;2;CYRTreasCorpseSkeleton;3;0;2;4
[02086DEA];6;2;CYRHjaltisRefuge;Hjalti's Refuge;;CYRHjaltisRefugeLocation;CYRAyleidIntTemplate;IceMineImagespace;IntDungeonCaveIce01;CYRMUSDungeonCave;1;185;16;0;0;3;CYRTreasCorpseCommonerImperialFemale,CYRTreasCorpseCommonerImperialMale,CYRTreasCorpseCommonerNordFemale;6;1;5;1
[0206834A];6;2;CYRUnmarkedCave;Unmarked Cave;;CYRUnmarkedCaveLocation;MineTemplateMedium;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;2;1178;27;0;3;21;BSKEncRat,CYRdunUnmarkedCaveTenilisNonno,CYRLvlBearAll,CYRLvlGoblinMeleeAggro1024,CYRLvlGoblinMissileAggro1024,CYRTreasCorpseBanditArgonianMale,CYRTreasCorpseBanditImperialMale,CYRTreasCorpseCommonerBretonFemale,CYRTreasCorpseCommonerHighElfMale,CYRTreasCorpseSkeleton,TreasCorpseSkeleton,TreasCorpseSkeletonRigid;24;5;6;7
[020F0FEC];6;1;CYRNagastaniCave;Nagastani Selabal;;;;;IntDungeonCaveEpicAcousticSpace;MUSDungeon;0;2428;3;0;0;2;Deekus,LvlAnimalForestPredator;34;4;0;1
[020A9ED0];6;1;CYRSilorn03;Silorn Buroseli;;CYRSilornLocation;CYRAyleidLightingFar;DefaultImageSpaceDungeon;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;2;308;10;0;0;3;BSKEncAyleidLich,CYRLvlAyleidUndeadBow,CYRLvlAyleidUndeadMelee2H;15;0;0;4
[0206CDDC];6;1;CYRCloudRulerTempleEastWing;Cloud Ruler Temple East Wing;;CYRCloudRulerLocation;WhiteRunIntMedLightingTemplate;IceImagespace;IntRoomWoodMediumAcousticSpace;CYRMUSLocationCloudRuler;1;84;6;0;0;1;CYRAlinaSkeletonCRT;3;0;0;0
[0206765C];6;1;CYRBrumaShack02TedralsHouse;Tedral Mendrin's Shack;CYRBrumaShackResidentsFaction;CYRBrumaShack02TedralMendrinHouseLocation;RiftenRatwayClose;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;54;4;0;1;1;CYRTedralMendrin;4;0;3;4
[02001974];6;1;CYRGnollPass01;Gnoll Pass;;CYRGnollPassLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;376;2;0;0;0;;5;0;0;2
[020DF7CE];6;0;CYRTemplateImperialShipInteriorRich;;;;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntRoomWoodShip01;;0;1089;3;0;0;0;;0;0;0;0
[0206C40E];6;0;CYRBrumaCastleServiceHall;Castle Bruma Service Hall;CYRBrumaCastleFaction;CYRBrumaCastleLocation;CYRCastleIntTemplate;WhiteRunIntIS;IntRoomStoneNarrowAcousticSpace;CYRMUSTown;1;728;51;0;0;3;CYRBolarGratius,CYRFarsvar,CYRUrmaGraShazur;12;0;8;52
[0206C152];6;0;CYRBrumaSynodBasement;Bruma Synod Basement;CYRSynodFaction;CYRBrumaSynodConclaveLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTown;1;229;17;0;2;2;CYRElintiusRentilia,CYRRolandWickhart;6;0;14;15
[02067652];6;0;CYRAleswellUmogDarSeelHouse;Umog And Dar'Seel's House;CYRAleswellUmogDarSeelsHouseFaction;CYRAleswellUmogDarSeelHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;154;4;0;0;2;CYRDarSeel,CYRUmog;3;0;6;3
[020FA95B];5;9;CYRBravilInterior01;Lonely Suitor Lodge;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[02084463];5;9;CYRUnderpall01;Underpall Cave;;CYRUnderpallLocation;GreenCaveClose;FrostmereCryptImagespace;IntDungeonCave;CYRMUSDungeonCave;5;1446;50;0;0;16;BSKEncZombie01,BSKEncZombie02,CYREncSkeleton01MissileHoldPosition32,CYRLvlSkeletonMeleeMixed,CYRLvlSkeletonMissile,CYRLvlWarlockNecromancerAggro1024,CYRLvlWarlockNecromancerHoldPos256,CYRTreasCorpseBanditNordMale,CYRTreasCorpseSkeleton;43;6;9;15
[020FA951];5;8;CYRBravilInterior25;Roliric and Aquinis Prelain's Hou;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79F1];5;8;CYRBravilCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[020C8A7D];5;8;CYRTestingIdles;Cyrodiil's Armory;;;;;;;1;20;1;0;0;1;CYRTestIdleActor;1;0;0;0
[020B47D5];5;8;CYRLakesideRetreat;Lakeside Retreat;;;FarmLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSExploreGreatForest;0;88;5;0;0;4;CYRLvlBanditMelee1H,CYRLvlBanditMeleeTank,CYRTreasCorpseCommonerImperialMale,CYRTreasCorpseCommonerKhajiitFemale;4;0;3;9
[02066AE9];5;8;CYRGreenwoodAfersHouse;Afer and Rona's House;CYRTownGreenwoodFaction;CYRGreenwoodAfersHouseLocation;WindhelmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSExploreGreatForest;1;116;4;0;0;2;CYRAferFamalius,CYRRonaFamalius;5;0;6;9
[02065441];5;8;CYRMountainWatchBunkhouse;Mountain Watch Bunkhouse;CYRMountainWatchBunkhouseFaction;CYRMountainwatchBunkhouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;106;5;0;0;2;CYRGraciusTartaris,CYROreejTai;5;0;6;6
[02000D9D];5;8;CYRTestingWeapons;Cyrodiil's Armory;;;;;;;1;93;1;0;0;4;CYRTestingBanditBoss;1;0;1;3
[020FA947];5;7;CYRCapeBawnLighthouse;Cape Bawn Lighthouse;;CYRFortFerrusLocation;ImperialFortCloseTemplate;WetInteriorImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;188;10;0;0;0;;4;3;0;7
[020F6743];5;7;CYRKvatchBookstoreOLD;Bookstore;;;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;;;1;1029;19;0;0;0;;15;0;5;18
[020EAFAB];5;7;CYRFingerbowlcave01;Fingerbowl Cave;;CYRFingerbowlCaveLocation;BleakFallsBarrowMedium;CaveImageSpace;;;0;396;12;0;1;12;CYRLvlGoblinAmbushBossMelee,CYRLvlGoblinBossMagicBlueScalp,CYRLvlGoblinMeleeBlueScalp,CYRLvlGoblinMeleeGuard,CYRLvlGoblinMeleeHoldPosition256,CYRLvlGoblinMissileBlueScalp,CYRLvlGoblinMissileHoldPosition256;16;7;6;4
[020D79E7];5;7;CYRKvatchCoastalCuriosities;Coastal Curiosities;;CYRKvatchCoastalCuriousitiesLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;1026;15;0;0;1;CYRArinPeston;15;1;14;73
[020FA93D];5;6;CYRBravilInterior09;Fits Sew Good;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79DD];5;6;CYRKvatchTheColovianChronicle;The Colovian Chronicle;CYRKvatchTheColovianChronicleFaction;CYRKvatchTheColovianChronicleLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;0;559;3;0;0;1;CYRNirovBarin;18;0;22;13
[02072655];5;6;CYRGuttedMine;Gutted Mine;;CYRGuttedMineLocation;;CaveImageSpace;IntDungeonMineLarge01;CYRMUSDungeon;1;2314;81;0;0;33;CYRLvlVampireAmbushBoss,CYRLvlVampireBoss,CYRLvlVampireThrallMelee1H,CYRLvlVampireThrallMelee2H,CYRLvlVampireThrallMeleeAny,CYRLvlVampireThrallMeleeTank,CYRLvlVampireThrallMeleeTankGuard,CYRLvlVampireThrallMissile,CYRLvlVampireThrallMissileGuard,CYRLvlVampireThrallWizard,CYRLvlVampireThrallWizardGuard,CYRTreasCorpseMinerImperialFemale,CYRTreasCorpseMinerImperialMale,CYRTreasCorpseMinerImperialMale2,CYRTreasCorpseMinerNordFemale,CYRTreasCorpseMinerNordMale,TreasCorpseSkeleton;80;17;25;15
[020FA933];5;5;CYRBravilInterior32;;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;3;1;0;0;0;;0;0;0;0
[020D79D3];5;5;CYRKvatchinterior24;Melina Crelus's Shack;;CYRKvatchRustyReslavsShackLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;73;2;0;0;1;CYRRustyReslav;3;0;4;5
[02083A77];5;5;CYRWeyeGrennHouse;Grenn's House;;CYRWeyeInteriorLocation12;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;45;1;0;0;0;;3;0;3;2
[02067D8B];5;5;CYRJerallHuntersShack;Hunter's Shack;CYRHunterFaction;CYRJerallHunterShackLocation;RiftenRatwayMed;DefaultImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSExploreMountain;1;85;6;0;0;2;CYREncDog,CYRPOILvlHunterMountainShack01;2;0;3;8
[0204808F];5;5;CYRFortCutpurse;Cutpurse Cave;;CYRFortCutpurseLocation;KarthspireFarTemplate;WetInteriorImageSpace;IntDungeonCaveEpicAcousticSpace;CYRMUSDungeonFort;1;1826;60;0;4;25;CYRBrumaMS09OdiousOdrevan,CYREncBanditDogThorinaCutters,CYREncHorseSaddledPaint,CYRLvlThorinaCutterBoss,CYRLvlThorinaCutterMage,CYRLvlThorinaCutterMelee1H,CYRLvlThorinaCutterMelee2H,CYRLvlThorinaCutterMeleeAny,CYRLvlThorinaCutterMissile,CYRThorinaEntourageArcher,CYRThorinaEntourageWizard;36;3;41;59
