FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[0002D4E4];2;7;SeptimusSignusOutpost;Septimus Signus's Outpost;;SeptimusSignusOutpostLocation;IceCave_HobsFall_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;0;18;18;0;1;0;;0;0;0;0
[0203929E];2;4;DLC2RRBulwarkCave;Coldcinder Cave;;DLC2ColdcinderCaveLocation;IlinaltasDeep_LightingTemplate;RiftenInterior_ImageSpace;IntDungeonCave;_NONE;1;991;42;0;0;16;DLC2EncNetchBetty,DLC2EncNetchCalf,DLC2LvlAshSpawnAmbushMelee1H,DLC2LvlAshSpawnAmbushMelee2H,DLC2LvlAshSpawnMagic,EncSkeever,TreasCorpseSkeleton,TreasCorpseSkeletonRigid;15;28;7;7
[02034FD2];2;4;DLC2Nchardak00;Nchardak Reading Room;;DLC2NchardakLocation;DwarvenLightingMedium;DefaultImageSpace;IntDungeonDwemerLarge;MUSDungeon;1;126;26;0;3;1;DLC2MiraakMQ04;6;1;2;0
[0201772A];2;4;DLC2TelMithrynApothecary;Tel Mithryn Apothecary;DLC2TelMithrynFaction;DLC2TelMithrynApothecaryLocation;DLC2TelMithrynLT;DefaultImageSpace;IntDLC2TelMithrynDry;DLC2MUSExploreSolstheimGeneral;1;97;3;0;0;1;DLC2Elynea;3;0;3;2
[0201E8CC];2;3;DLC2BloodskalBarrow02;Bloodskal Barrow;;DLC2BloodskalBarrowBanditLocation;DarklightTowerTemplate;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;1;395;26;0;0;5;DLC2LvlBanditBoss,DLC2LvlBanditMissile,TreasCorpseCommonerHighElfFemale,TreasCorpseCommonerImperialMale;12;2;7;17
[00032AE7];1;9;QASmoke;Editor Smoke Test Cell;;;;AAAPurkeyCave01;;;2;125;5;8;0;0;;14;0;0;10
[020142F9];1;8;DLC2Kagrumez01;Kagrumez;;DLC2KagrumezLocation;DwarvenLightingMedium;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeonFort;6;750;94;0;11;22;DLC2KagrumezLvlDwarvenBallistaFight1,DLC2KagrumezLvlDwarvenBallistaFight3,DLC2KagrumezLvlDwarvenSphereFight2,DLC2KagrumezLvlDwarvenSphereFight3,DLC2KagrumezLvlDwarvenSpiderFight2,DLC2KagrumezLvlDwarvenSpiderFight3,DLC2KagrumezLvlSpiderAmbushFight1,DLC2LvlBanditWizard,EncDwarvenCenturion03,TreasCorpseDwarvenSpider;27;7;15;4
[020142EF];1;7;DLC2VahloksTomb01;Vahlok's Tomb;;DLC2VahloksTombLocation;GreenCaveFar;ShadowGreenCavernImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;2514;290;0;81;38;DLC2SV01DragonPriestBoss,DLC2SV01EncSkeletonNecro01Melee1HAllowWander,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMelee2HHelmetMale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileFemale,LvlDraugrAmbushMissileMale,TreasCorpseDraugrFemale,TreasCorpseDraugrMale,TreasCorpseSkeletonRigid;109;55;14;14
[0203109D];1;6;DLC2Book01Dungeon;Apocrypha;;DLC2Book01DungeonLocation;DLC2ApocryphaNewLightingTemplate;DLC2ISApocrypha;IntDLC2ApocryphaBookPOI;DLC2MUSDungeonApocrypha;5;1301;127;0;5;8;DLC2LvlSeekerInvCombat;25;2;0;11
[02024D9D];1;4;DLC2RRTempleTomb;Temple Ancestral Tomb;;DLC2RRTempleTombLocation;FarmLightingTemplate;;IntRoomStoneNarrowAcousticSpace;DLC2MUSDungeonApocrypha;1;329;54;0;0;11;DLC2LvlAshSpawnAmbushMagic,DLC2LvlAshSpawnAmbushMelee1H,DLC2LvlAshSpawnAmbushMelee2H,DLC2RRFavor03AshSpawn;4;1;11;4
[02017729];1;4;DLC2TelMithrynStewardsHouse;Tel Mithryn Steward's House;DLC2TelMithrynFaction;DLC2TelMithrynStewardLocation;DLC2TelMithrynLT;DefaultImageSpace;IntDLC2TelMithrynDry;DLC2MUSExploreSolstheimGeneral;1;104;3;0;0;1;DLC2Varona;8;0;5;1
[02035F67];1;3;DLC2RRMorvaynTomb;Morvayn Ancestral Tomb;;;FarmLightingTemplate;;IntRoomStoneNarrowAcousticSpace;DLC2MUSDungeonApocrypha;1;182;3;0;0;0;;2;1;2;9
[0201BE37];1;3;DLC2AshfallowCitadel01;Ashfallow Citadel;;DLC2AshfallowLocation;KarthspireMediumTemplate;DefaultImageSpace;IntDungeonFortAcousticSpace;MUSDungeonFort;1;859;53;0;0;12;DLC2LvlMoragTongMelee1H,DLC2LvlMoragTongMissile,TreasCorpseSkeletonRigid;24;5;12;12
[0203377B];1;1;DLC2BrokenTuskMine01;Broken Tusk Mine;;DLC2BrokenTuskMineLocation;KarthspireMediumTemplate;AAAPurkeyCave01;IntDungeonCaveIce01;MUSDungeonIce;1;203;16;0;0;7;DLC2LvlRieklingMelee,DLC2LvlRieklingMeleeAmbushBarrel,DLC2LvlRieklingMissile,DLC2TreasCorpseBanditMelee1HDarkElfMale03,TreasCorpseSkeletonRigid;8;2;4;9
[02024CAD];1;0;DLC2BloodskalBarrow01a;Bloodskal Barrow;;DLC2RavenRockMineLocation;DarklightTowerTemplate;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;1;63;3;0;0;0;;3;2;1;3
[020142F8];0;8;DLC2FortFrostmoth01;Fort Frostmoth;;DLC2FortFrostmothLocation;BleakFallsBarrowMedium;DefaultImageSpace;IntDungeonFortAcousticSpace;MUSDungeonFort;1;1298;54;0;0;15;DLC2ExpSpiderAlbino,DLC2ExpSpiderFireCloaking,DLC2ExpSpiderFireJumping,DLC2GeneralCarius,DLC2LvlAshSpawnAmbushMelee1H,DLC2LvlAshSpawnAmbushMelee2H,DLC2LvlAshSpawnMagic,DLC2LvlAshSpawnMelee1H,DLC2LvlAshSpawnMelee2H,DLC2MaximianRemains;30;4;17;65
[02018682];0;7;DLC2RRAbandonedBuilding;Abandoned Building;DLC2RRBeggarFaction;DLC2RRAbandonedBuildingLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;1;63;4;0;0;2;DLC2RRBralsaDrel,DLC2RRRirnsLlervu;2;0;2;5
[020142EE];0;7;DLC2KolbjornBarrow01;Kolbjorn Barrow;;DLC2KolbjornBarrowLocation;BleakFallsBarrowMedium;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;1;2645;400;0;23;96;DLC2AcolyteAhzidal,DLC2dunKolbjorn_LvlDraugrMelee1HDefenderFemaleWeak,DLC2dunKolbjorn_LvlDraugrMissileFemaleHoldPosition256,DLC2dunKolbjorn_LvlDraugrMissileMaleHoldPosition256,DLC2dunKolbjorn_LvlDraugrMissileMaleHoldPosition512Weak,DLC2dunKolbjornMiner_Bradyn,DLC2dunKolbjornMiner_DarkElfF01,DLC2dunKolbjornMiner_DarkElfF02,DLC2dunKolbjornMiner_DarkElfF03,DLC2dunKolbjornMiner_DarkElfF04,DLC2dunKolbjornMiner_DarkElfM01,DLC2dunKolbjornMiner_DarkElfM02,DLC2dunKolbjornMiner_DarkElfM03,DLC2dunKolbjornMiner_DarkElfM04,DLC2dunKolbjornMiner_GuardM02,DLC2dunKolbjornMiner_GuardM04,DLC2dunKolbjornMiner_Mireli,DLC2ExpSpiderAlbino,DLC2ExpSpiderPoisonCloaking,LvlDraugrAmbushBerserkerMaleNoFurniture,LvlDraugrAmbushBerserkerRushMaleNoFurniture,LvlDraugrAmbushMelee1HDefenderFemale,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HDefenderMaleNoFurnitureNoShouts,LvlDraugrAmbushMelee1HFemale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerFemale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMelee2HFemale,LvlDraugrAmbushMelee2HHelmetFemale,LvlDraugrAmbushMelee2HMale,LvlDraugrAmbushMissileFemale,LvlDraugrAmbushMissileFemaleNoFurniture,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock,LvlDraugrAmbushWarlockNoFurniture,LvlDraugrAmbushWarlockRushNoFurniture,LvlDraugrMelee1HDefenderMale,LvlDraugrMeleeHelmet1HMale,LvlDraugrMissileFemale,LvlDraugrMissileFemaleHoldPosition256,LvlDraugrMissileFemaleHoldPosition256NoShouts,LvlDraugrMissileMaleHoldPosition256,LvlDraugrWarlockFemale;56;10;70;19
[02017728];0;4;DLC2TelMithrynKitchen;Tel Mithryn Kitchen;DLC2TelMithrynFaction;DLC2TelMithrynKitchenLocation;DLC2TelMithrynLT;DefaultImageSpace;IntDLC2TelMithrynDry;DLC2MUSExploreSolstheimGeneral;1;64;2;0;0;1;DLC2Ulves;3;0;5;3
[02017B6A];0;3;DLC2HrothmundsBarrow01;Hrothmund's Barrow;;DLC2HrothmundsBarrowLocation;UstengravLarge;DefaultImageSpace;IntDungeonFortAcousticSpace;MUSDungeon;1;529;37;0;11;0;;21;5;2;4
[010030E8];0;2;ccPlaceholder16Interior01;Creation Club Cell;;;DefaultLightingTemplate;AAAPurkeyCave01;;;1;1;1;0;0;0;;0;0;0;0
