FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[06120EE1];7;5;DBMRavenRest;Raven's Rest;;;BleakFallsBarrowMedium;;IntDungeonCatacombsAcousticSpace;MUSDungeon;4;1105;75;0;1;38;DBMDLC2LvlMoragTongLeader,DBMDLC2LvlMoragTongLt,DLC2LvlMoragTongMelee1HDBM,DLC2LvlMoragTongMissileDBM,LvlBanditBossEvenTonedF,LvlBanditMelee1HAggro1024,LvlBanditMelee2H,LvlBanditMeleeEvenTonedF,LvlBanditMeleeOrcM,LvlBanditMeleeTankAggro1024,LvlBanditMissileAggro1024,LvlBanditMissileEvenTonedM,LvlBanditMissileEvenTonedMAggro1024,LvlBanditMissileHoldPosition256,LvlBanditMissileNordM,LvlBanditWizardCommonerM,LvlBanditWizardEvenTonedF,LvlBanditWizardEvenTonedM,LvlDraugrAmbushBossMaleNoDragonPriest,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMissileFemale,TreasCorpseBanditImperialMale;54;0;4;45
[000371DD];7;5;BleakFallsBarrow02;Bleak Falls Sanctum;;BleakFallsBarrowLocation;BleakFallsBarrowFar;BleakFallsBarrowImagespace01;IntDungeonCaveEpicAcousticSpace;MUSDungeon;0;9;3;0;0;1;LvlDraugrAmbushBossMale;1;0;1;0
[00025195];7;5;SightlessPit03;Abandoned Cave;;SightlessPitLocation;IceCaveClose;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;18;5;0;0;0;;0;0;0;0
[00016EA1];7;5;BloodletThrone01;Bloodlet Throne;;BloodletThroneLocation;IceCaveMedium;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;10;1;0;0;0;;0;0;0;0
[00052FEB];7;4;Kagrenzel01;Kagrenzel;;KagrenzelLocation;FalmerTemplateFar;FalmerImageSpaceSuperFar01;IntDungeonDwemerMedium;MUSDungeon;0;11;3;0;0;0;;1;0;1;1
[061266B1];7;3;DBMDragonsFallDepths;Dragon's Fall: Depths;;;BleakFallsBarrowMedium;;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;3443;197;0;2;54;DBM_YsmirWulfharth,DLC2LvlAshSpawnAmbushMagic,DLC2LvlAshSpawnAmbushMelee1H,DLC2LvlAshSpawnAmbushMelee2H,DLC2LvlAshSpawnAmbushMeleeAny,LvlDraugrAmbushMelee1HDefenderMale,LvlDraugrAmbushMelee1HFemale,LvlDraugrAmbushMelee1HHelmetMale,LvlDraugrAmbushMelee1HMale,LvlDraugrAmbushMelee2HBerserkerMale,LvlDraugrAmbushMelee2HHelmetFemale,LvlDraugrAmbushMissileFemale,LvlDraugrAmbushMissileMale,LvlDraugrAmbushWarlock,LvlDraugrAmbushWarlockFemale,LvlDraugrMelee2HBerserkerFemale,LvlDraugrMelee2HFemale,LvlDraugrMelee2HMale,LvlDraugrMeleeHelmet1HMale,LvlDraugrMeleeHelmet2HFemale,LvlDraugrMeleeHelmet2HMale,LvlDraugrMissileFemale,LvlDraugrMissileMale,TreasCorpseHunterWoodElfM,TreasCorpseSkeletonRigid;114;10;35;28
[0005B5DD];7;3;MorKhazgurLaraksLonghouse;Larak's Longhouse;TownMorKhazgurFaction;MorKhazgurLaraksLonghouseLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntRoomWoodLargeAcousticSpace;MUSExploreTundra;0;1;0;0;0;0;;0;0;0;0
[0002D525];7;3;Angarvunde02;Angarvunde Ruins;;AngarvundeLocation;AlikrBaseLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;11;2;0;0;0;;1;0;1;0
[0001526D];7;3;Gloomreach01;Gloomreach Cavern;;GloomreachLocation;CidhnaMine_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[000AE783];7;2;WinterholdCollegeMidden02;The Midden Dark;;WinterholdCollegeMiddenLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeon;0;3;0;0;0;0;;0;0;0;1
[000A0877];7;2;Skuldafn01;Skuldafn Temple;;SkuldafnLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[0006CCBB];7;2;ShroudHearthBarrow01;Shroud Hearth Barrow;;ShroudHearthBarrowLocation;CidhnaMine_LightingTemplateClose;CaveImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;10;4;0;1;0;;1;0;2;0
[065A9779];7;1;DLC2MoesringPass02DBM;Forgotten Vessel Bowels;;DLC2MoesringPassLocation;DwarvenLightingClose;DwarvenImagespace01;IntRoomWoodShip01;_NONE;1;114;12;0;0;0;;4;2;0;4
[06167B25];7;1;DBMDGArmoryEast;Armory: East Wing;PlayerFaction;DBM_ArmouryLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneNarrowAcousticSpace;DBM_DGDBHMusicLST;38;947;563;0;19;56;PlayerHouseMannequin,PlayerHouseMannequinFemale;6;0;0;0
[000A87C5];7;1;RavenscarHollow01;Ravenscar Hollow;;RavenscarHollowLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[000151F5];7;1;YngolBarrow01;Yngol Barrow;;YngolBarrowLocation;IceCaveClose;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;1;1;0;0;0;;0;0;0;0
[00013A85];7;1;DawnstarIrgnirsHouse;Irgnir's House;DawnstarIrgnirsHouseFaction;DawnstarIrgnirsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;1;0;0;0;0;;0;0;0;0
[0001382D];7;1;StonehillsSorlisHouse;Sorli's House;StonehillsSorlisHouseFaction;StonehillsSorlisHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSExploreMountain;0;1;0;0;0;0;;0;0;0;0
[0627F80F];7;0;DBMSagruunde;Sargruunde;;YngolBarrowLocation;IceCaveClose;IceImagespace;IntDungeonCaveIce01;MUSDungeonIce;1;117;2;0;0;14;EncSlaughterfish,TreasCorpseDraugrFemale,TreasCorpseDraugrMale;0;0;0;1
[0401844F];7;0;DLC2RRMorvaynManorChambers;Morvayn Manor Chambers;DLC2RRMorvaynManorFaction;DLC2RRMorvaynManorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;0;1;0;0;0;0;;0;0;0;0
[00013A7B];7;0;DragonBridgePenitusOculatusOutpost;Penitus Oculatus Outpost;PenitusOculatusFaction;DragonBridgeGarrisonLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;7;2;0;1;1;DBM_POMessenger;0;0;0;0
[065C7EE4];6;9;DBMMAASEXribAnnex;Temple of Xrib Refugee Annex;;SightlessPitLocation;DwarvenLightingCloseWarm;DwarvenFoggyImagespace;IntDungeonDwemerMedium;DBM_MAASE_MUSDwemerClockwork;1;1005;41;0;1;4;DBM_MAASE_GhostSnowElf,LvlDwarvenCenturionAmbush,LvlDwarvenSphere;32;8;5;7
[062F8D08];6;9;DBMDGLibrary;Gallery Library;PlayerFaction;DBM_LibraryLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomWoodLargeAcousticSpace;DBM_DGLibraryMusicLST;1;1790;612;0;628;0;;22;0;22;24
[000547F0];6;9;MarkarthWizardsQuarters03;Calcelmo's Tower;MarkarthWizardFaction;MarkarthWizardsQuartersLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[000213A0];6;9;SolitudeCastleDour;Castle Dour;SolitudeCastleDourFaction;SolitudeCastleDourLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;9;2;0;1;1;DBM_LMImperial;1;0;1;0
[00016E00];6;9;MarkarthTreasuryHouse;The Treasury House;MarkarthTreasuryHouseFaction;MarkarthTreasuryHouseLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[000152A8];6;9;CragwallowSlope01;Cragwallow Slope;;CragwallowSlopeLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;1
[061D5A02];6;8;DBMFieldStation01;Explorers Northern Field Station;DBM_ExplorerGuild;DBM_FieldStationNorthLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;246;21;0;2;1;DBM_EGGuard08;5;0;13;4
[04017EC2];6;8;DLC2RRCresciusHouse;Caerellius House;DLC2RRCresciusCaerelliusHouseFaction;DLC2RRCresciusHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;0;1;0;0;0;0;;0;0;0;0
[00022F52];6;8;Forelhost03;Forelhost Refectory;;ForelhostLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCatacombsSemiExteriorAcousticSpace;MUSDungeonCave;0;5;1;0;0;0;;0;0;0;0
[00016A0E];6;8;SolitudeWinkingSkeever;The Winking Skeever;SolitudeWinkingSkeeverFaction;SolitudeWinkingSkeeverLocation;SolitudeInteriors;SolitudeInterior_Liz;IntRoomStoneMediumAcousticSpace;MUSTavernB;0;7;1;0;0;0;;0;0;0;0
[060F2220];6;7;DBMWaywardRest;The Wayward Rest;SolitudeBluePalaceFaction;DBM_WaywardRestLocation;SolitudeInteriorsNEW;SolitudeInteriorIS;IntRoomStoneNarrowAcousticSpace;MUSTownTest;1;574;20;0;0;8;DBM_PatronAsterell,DBM_PatronAsterion,DBM_PatronCedric,DBM_PatronGordrak,DBM_PatronLolette,DBM_PatronMarcusFlynn,DBM_PatronTulvan,DBM_PatronVerna;23;1;27;18
[04019AD8];6;7;DLC2RRBulwark02;The Bulwark Jail;DLC2RRBulwarkFaction;DLC2RRBulwarkJailLocation;MineTemplateMedium;RiftenInterior_ImageSpace;IntDungeonCave;_NONE;0;1;0;0;0;0;;0;0;0;0
[000B64B4];6;7;FortHraggstad01;Fort Hraggstad;;FortHraggstadLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;6;0;0;0;0;;0;0;0;0
[00056E88];6;7;SolitudeJail01;Castle Dour Dungeon;GuardFactionSolitude;SolitudeJailLocation;SolitudeInteriors;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[0001B7C0];6;7;Ragnvald02;Ragnvald Crypts;;RagnvaldLocation;DraugrPriestClose;BleakFallsBarrowImagespace01;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;0;0;0;0;;0;0;0;0
[00016A04];6;7;SolitudeBluePalace;Blue Palace;SolitudeBluePalaceFaction;SolitudeBluePalaceLocation;SolitudeInteriors;SolitudeInteriorLgIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;5;1;0;0;0;;0;0;0;0
[00013A5C];6;7;IvarsteadVilemyrInn;Vilemyr Inn;IvarsteadVilemyrInnFaction;IvarsteadVilemyrInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;1;0;0;0;0;;0;0;0;0
[000138CC];6;7;MorthalHighmoonHall;Highmoon Hall;MorthalLonghouseFaction;MorthalHighmoonHallLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreMountain;0;2;0;0;0;0;;0;0;0;0
[061226BE];6;6;SancreTorHallOfJudgement;Sancre Tor Hall of Judgement;;DBM_SancreTorLocation;DefaultLightingTemplate;SolitudeInteriorIS;IntDungeonCatacombsLargeAcousticSpace;MUSDread;1;2463;31;0;1;12;DBTreasCorpseSkeletonWWW2,DBTreasCorpseSkeletonWWW3boss,DBTreasCorpseSkeletonWWW3boss2,dunKilkreathGhostSonsMeleeWWWtest3;23;10;54;53
[0002031A];6;6;Volunruud02;Volunruud Elder's Cairn;;VolunruudLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[0001E11E];6;6;WindhelmClanShatterShieldOffice;Clan Shatter-Shield Office;WindhelmShatterShieldFaction;WindhelmClanShatterShieldOfficesLocation;WindhelmLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodLargeAcousticSpace;MUSTownTest;0;3;0;0;0;0;;0;0;0;0
[000165AE];6;6;WhiterunOlavatheFeeblesHouse;Olava the Feeble's House;WhiterunOlavaTheFeeblesHouseFaction;WhiterunOlavatheFeeblesHouseLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[061938DC];6;5;DBMEngelmannsSanctuary;Engelmann's Sanctuary;;;FalmerTemplateClose;dunEngelmannRest_ImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonIce;1;1267;64;0;7;29;DBM_Jelal,dunEngelmannRest_Hagraven_02,dunEngelmannRest_Hagraven_03,dunEngelmannRest_Skeleton_Guardian_2H,dunEngelmannRest_WerewolfGhost,dunLabyrinthianSkeletonMage,EncAlikr06TemplateMagicDBM,EncAlikr06TemplateMeleeDBM,EncAlikr06TemplateMissileDBM,EncSkeleton01Melee1H,EncSkeleton01Melee1Hshield,EncSkeleton01Missile,LvlWarlockFrost;64;0;5;6
[060A9278];6;5;DBMDGHallofSecretsBare;Hall of Secrets;PlayerFaction;DBM_HallOfSecretsLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneMediumAcousticSpace;DBM_DGHOSMusicLST;2;479;3;0;0;0;;11;0;0;8
[06014DD0];6;5;DBMSanctum;Sanctum of Akatosh;;;WhiteRunIntLightingTemplate;InteriorSaturateMore;IntRoomStoneLargeAcousticSpace;MUSSpecialCart;1;272;51;0;9;1;DBM_HeraldOfAkatosh;13;0;2;0
[0401A7A8];6;5;DLC2Benkongerike02;Benkongerike Great Hall;;DLC2BenkongerikeLocation;BleakFallsBarrowFar;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonIce;0;1;0;0;0;0;;0;0;0;0
[0003A184];6;5;FalkreathDeadMansDrink;Dead Man's Drink;FalkreathDeadMansDrinkFaction;FalkreathDeadMansDrinkLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;22;0;0;0;0;;1;0;0;2
[00034B94];6;5;vampireDreamworld02;Dreamworld;;;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSDungeon;0;2;0;0;0;0;;0;0;0;0
[00015280];6;5;Folgunthur01;Folgunthur;;FolgunthurLocation;AlikrBaseLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[0001521C];6;5;ShimmermistCave01;Shimmermist Cave;;ShimmermistCaveLocation;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[00013A48];6;5;IvarsteadFellstarFarm;Fellstar Farm;IvarsteadFellstarFarmFaction;IvarsteadFellstarFarmLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;1;0;0;0;0;;0;0;0;0
[061942FA];6;4;DBMWindcallerPassN;North Windcaller Pass;;;IceCaveMedium;;IntDungeonCave;MUSDungeonCave;1;2294;178;0;10;59;DBM_AlikirBoss01,DBM_dunWindPassWindcallerSpiderBoss,DBM_dunWindPassWindcallerTrollBoss,EncAlikr06TemplateMagicDBM,EncAlikr06TemplateMeleeDBM,EncAlikr06TemplateMissileDBM,EncBearCave,EncFrostbiteSpider,EncWolfDead,LvlAnimalMountainSnowPredator,LvlFrostbiteSpiderAll,TreasCorpseHunterNordM;106;24;22;11
[00015276];6;4;FortSnowhawk01;Fort Snowhawk;;FortSnowhawkLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;9;0;0;0;0;;0;0;0;0
[0650F330];6;3;DBMRkund04;Ruins of Rkund Sepulcher;DBM_ExplorerGuild;RkundLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;2;158;32;0;22;2;DBM_Eggelmann,DBM_EggelmannVoice;8;0;1;5
[000DB070];6;3;LundsHut01;Lund's Hut;;LundsHutLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;2;1;0;0;1;dunLundsHut_TreasCorpseCommonerNordMale;0;0;0;0
[0001CB84];6;3;RiverwoodSvensHouse;Sven and Hilde's House;RiverwoodSvensHouseFaction;RiverwoodSvensHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;1;0;0;0;0;;0;0;0;0
[00016BD0];6;3;RiftenThievesGuildHeadquarters;The Ragged Flagon - Cistern;ThievesGuildFaction;RiftenThievesGuildHeadquartersLocation;;RiftenRatwayTGHQ_Imagespace;IntDungeonFortAcousticSpace;MUSDungeonFort;0;15;14;0;14;0;;0;0;0;0
[0001526C];6;3;GraywinterWatch01;Graywinter Watch;;GraywinterWatchLocation;GreenCaveClose;DefaultImageSpaceDungeonBrightSky;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[00015208];6;3;SnowVeilSanctum01;Snow Veil Catacombs;;SnowVeilSanctumLocation;BleakFallsBarrowClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[06125A26];6;2;DBMDregasVolarInt;Dregas Volar's Sanctuary;;DregasVolarIntLocation;;AzurasStarImageSpace;IntRoomAzurasStarInteriorAcousticSpace;MUSDungeon;1;171;4;0;0;3;DregasVolar,VolarDremoraMissile,VolarWarlock;0;0;0;0
[0401C080];6;1;DLC2DamphallMine01;Damphall Mine;;DLC2DamphallMineLocation;BleakFallsBarrowMedium;CaveImageSpace;IntDungeonMine01;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[00069858];6;1;AlftandZCell;Alftand Ruined Tower;;AlftandLocation;IceCaveMedium;IceImagespace;IntDungeonDwemerMedium;MUSDungeon;0;3;3;0;0;0;;0;0;0;0
[00015258];6;1;IlinaltasDeep01;Ilinalta's Deep;;IlinaltasDeepLocation;IlinaltasDeep_LightingTemplate;WetInteriorImageSpace;IntDungeonFortAcousticSpace;MUSDungeonFort;0;5;0;0;0;0;;0;0;0;0
[00013A84];6;1;DawnstarLeigelfsHouse;Leigelf's House;Leigelf;DawnstarLeigelfsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;1;0;0;0;0;;0;0;0;0
[06062832];6;0;DBMGuildhouse;Explorers Society Guildhouse;DBM_ExplorerGuild;DBM_GuildHouseSolitudeLocation;SolitudeInteriors;InteriorSaturateMore;IntRoomWoodMediumAcousticSpace;DBM_DGGuildhouseMusicLST;1;1128;192;0;61;1;DBM_Fafnir;17;1;50;41
[000A6D8E];6;0;BlackBriarLodge01;Black-Briar Lodge;MS03ChaletOwnershipFaction;BlackBriarLodgeLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;7;0;0;0;0;;0;0;0;0
[000527F2];6;0;Irkngthand03;Irkngthand Slave Pens;;IrkngthandLocation;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonFort;0;9;2;0;0;0;;1;0;1;0
[00027552];6;0;NightgateInnCellar;Nightgate Inn Cellar;Hadring;NightgateInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSTavern;0;3;1;0;0;0;;0;0;0;1
[000193EE];6;0;DawnstarSanctuary;Dawnstar Sanctuary;;DawnstarSanctuaryLocation;RannveigsCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;4;4;0;2;0;;0;0;1;0
[000161EE];6;0;PelagiaFarm;Pelagia Farm;PelagiaFarmFaction;PelagiaFarmInteriorLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;2;0;0;0;0;;0;0;0;0
[0001605E];6;0;WhiterunBanneredMare;The Bannered Mare;WhiterunBanneredMareFaction;WhiterunBanneredMareLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;6;1;0;0;0;;0;0;0;1
[065C7EE3];5;9;DBMMAASEAftlandAnnex;Alftand Refugee Annex;;AlftandLocation;IceCaveMedium;;IntDungeonDwemerLarge;DBM_MAASE_MUSDwemerClockwork;2;764;84;0;0;34;DBM_MAASE_GhostRemnant,DBM_MAASE_GhostSnowElf,DBM_MAASE_LoremasterAft,EncDwarvenSpiderAmbush,EncSkeever,LvlDwarvenCenturionAmbush,LvlDwarvenSphereAmbush,LvlDwarvenSpiderAmbush,LvlFalmerBoss,LvlFalmerCompanion,LvlFalmerMelee,LvlFalmerMissile,LvlFalmerShaman,LvlFalmerSpellsword;16;15;46;14
[000C9DAB];5;9;FellglowKeep03;Fellglow Keep Ritual Chamber;;FellglowKeepLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;2;1;0;0;0;;0;0;0;0
[00094BAB];5;9;WhiterunHalloftheDeadCatacombs;Whiterun Catacombs;;WhiterunHouseoftheDeadLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomStoneNarrowAcousticSpace;_NONE;0;1;0;0;0;0;;0;0;0;1
[00030313];5;9;MarkarthWizardsQuarters01;Dwemer Museum;MarkarthWizardFaction;MarkarthWizardsQuartersLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSDungeonCave;0;5;5;0;1;0;;0;0;0;1
[00016DFF];5;9;MarkarthArnleifandSonsTradingCompany;Arnleif and Sons Trading Company;MarkarthArnleifandSonsFaction;MarkarthArnleifandSonsTradingCompanyLocation;MarkarthLightingClose;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;4;1;0;0;0;;0;0;0;0
[000414DD];5;8;JaphetsFolly02;Japhet's Folly Towers;;JaphetsFollyLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonIce;0;1;1;0;0;0;;0;0;0;0
[000399D1];5;8;ReachwindEyrie01;Reachwind Eyrie;;ReachwindEyrieLocation;DwarvenLightingCloseWarm;TestSnowCaveIS;IntDungeonDwemerMedium;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[0001529D];5;8;DeadMensRespite01;Dead Men's Respite;;DeadMensRespiteLocation;IlinaltasDeep_LightingTemplate;RiftenInterior_ImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;3;2;0;0;0;;0;0;0;1
[0625B8EF];5;7;DBMTrinimacTemple01;Trinimac's Temple Ruins;;;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;2;683;25;0;1;21;DLC1FalmerFeralMelee,DLC2TreasCorpseBanditMagicDarkElfFemale02,LvlChaurus,LvlFalmerAmbushMelee,LvlFalmerAmbushMissile,LvlFalmerMelee,LvlFalmerMeleeHoldPosition256,LvlFalmerMissile,LvlFalmerMissileGuard,LvlFalmerMissileHoldPosition256,LvlFalmerShaman,TreasCorpseBanditBretonMale,TreasCorpseCommonerHighElfFemale;49;0;9;3
[061265AB];5;7;DBMDragonsFall;Dragon's Fall;;;BleakFallsBarrowMedium;;IntDungeonCatacombsAcousticSpace;MUSDungeon;1;2326;136;0;3;31;LvlDraugrMelee1HDefenderMale,LvlDraugrMelee1HFemale,LvlDraugrMelee1HMale,LvlDraugrMelee2HBerserkerFemale,LvlDraugrMelee2HBerserkerMale,LvlDraugrMelee2HMale,LvlDraugrMissileFemale,LvlDraugrMissileMale,LvlDraugrWarlockFemale,LvlDraugrWarlockMale,TreasCorpseDraugrMale,TreasCorpseSkeleton;89;0;42;40
[0001AEC3];5;7;Saarthal02;Saarthal;;SaarthalLocation;MineTemplateMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;10;3;0;0;0;;1;0;1;0
[00016A03];5;7;SolitudeHalloftheDead;Hall of the Dead;SolitudeStyrrsHouseFaction;SolitudeHalloftheDeadLocation;SolitudeInteriors;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSTownTest;0;1;1;0;0;0;;0;0;1;0
[000165B7];5;7;WhiterunDrunkenHuntsman;The Drunken Huntsman;WhiterunDrunkenHuntsmanFaction;WhiterunDrunkenHuntsmanLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;3;0;0;0;0;;0;0;0;0
[0001522F];5;7;Pinewatch01;Pinewatch;;PinewatchLocation;HelgenKeepSunlightTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;5;0;0;0;0;;0;0;0;0
[061252E1];5;6;DBMQA;Utility Cell - LOTD;;;WhiteRunIntLightingTemplate;InteriorSaturateMore;IntRoomWoodMediumAcousticSpace;DBM_DGMuseumMusicLST;0;439;266;0;10;125;BYOHFishHatcheryNPC,BYOHPlanterNPC,DBM_EchoOfMadnessBeast,DBM_IndarysThalmorAssassin,DBM_Rakis,DBM_RewardWatcher,DBM_ToolBagStore;6;0;0;64
[061226BD];5;6;SancreTorCatacombs;Sancre Tor Catacombs;;DBM_SancreTorLocation;DefaultLightingTemplate;SolitudeInteriorIS;IntDungeonCatacombsLargeAcousticSpace;MUSDread;1;1813;86;0;0;47;DBTreasCorpseSkeletonWWW,DBTreasCorpseSkeletonWWW2,DBTreasCorpseSkeletonWWW2W,DBTreasCorpseSkeletonWWW3,dunKilkreathGhostSonsMeleeWWWtest3,EncDraugr01Melee1HHeadF00WWW,EncDraugr01Melee1HHeadF00WWW2,EncDraugr01Melee1HHeadF02WWW,EncDraugr01Melee1HHeadM05WWW,EncDraugr01Melee1HHeadM05WWW2,EncDraugr01Melee1HHeadM05WWW4,EncDraugr01Melee2HHeadF00WWW2W2,EncDraugr01Melee2HHeadF00WWWW,EncDraugr01Melee2HHeadM05commanderFWWW,EncDraugr01Melee2HHeadM05commanderWWW2,EncDraugr01Melee2HHeadM05commanderWWW3,EncDraugr01Melee2HHeadM05commanderWWWF,EncDraugr01Melee2HHeadM05WWW2W,EncDraugr01Melee2HHeadM05WWW2W2,EncDraugr01Melee2HHeadM05WWW4W;41;17;50;167
[06064F7D];5;6;DBMRainsShelter;Rains's Shelter;Player;DBM_RainsShelterLocation;MarkarthLightingClose;;;DBM_DGMuseumMusicLST;1;67;1;0;0;0;;3;0;3;0
[0403B065];5;6;DLC2Book01DungeonA;Apocrypha;;DLC2Book01DungeonLocation;DLC2ApocryphaNewLightingTemplate;DLC2ISApocrypha;IntDLC2ApocryphaBookPOI;DLC2MUSDungeonApocrypha;0;10;2;0;0;0;;0;0;0;1
